time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010451950000	6.95295	19.9624	4.77957	3.6223	0.505215	radar	0.568655	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
1477010452050000	6.53998	19.7838	4.76617	3.66022	0.494969	radar	2.52581	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
1477010452150000	6.0092	19.5372	4.87159	3.7099	0.502679	radar	2.65307	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
1477010452250000	5.66863	19.2298	4.83259	3.7718	0.510077	radar	0.67948	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
1477010452350000	5.36087	18.9902	4.73203	3.80611	0.486077	radar	4.37441	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
1477010452450000	4.82192	18.7454	4.84776	3.82983	0.472388	radar	2.97994	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
1477010452550000	4.48085	18.4552	4.79127	3.8635	0.451448	radar	1.24018	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
1477010452650000	4.00466	18.1779	4.91641	3.90278	0.466962	radar	7.89475	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452750000	3.74799	17.8585	4.80976	3.94308	0.449554	radar	2.89344	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452850000	3.27969	17.5424	4.92154	3.97103	0.448264	radar	3.36869	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452950000	3.03408	17.1298	4.92294	4.04637	0.480011	radar	1.39003	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453050000	2.68758	16.7952	4.86842	4.06128	0.441791	radar	3.07849	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453150000	2.23177	16.4174	4.92285	4.06401	0.402186	radar	5.56407	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453250000	1.87292	16.0736	4.90947	4.07329	0.371877	radar	1.41979	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
